artifact_class,avg_decision_time_ms,candidate_count,candidate_coverage_metric_source,candidate_coverage_validation,candidate_filter,candidate_scope,checkpoint,checkpoint_fingerprint,command,config_fingerprint,contract_id,cost_model,data_quality_profile_fingerprint,data_quality_profile_id,data_quality_report_fingerprint,decision_count,decision_holdout_fingerprint,decision_time_seconds,dirty_demotion_nvm_write,dram_capacity,dram_initial_state,experiment_contract,first_touch_accounting,git_commit,hit_rate,hit_rate_percent,hits,initial_residency,learned_model,learned_model_fingerprint,migrations,misses,model_seed,normalized_policy,nvm_capacity_pages,nvm_reads,nvm_writes,policy,rank_guard,rank_score_penalty,replay_seed,run_profile,run_seed,run_status,schema_version,selector_fingerprint,selector_params,source_manifest_fingerprint,split_fingerprints,test_trace_fingerprint,test_used_for_selection,total_accesses,trace_page_backing,trace_path,weighted_access_cost,workload,workload_id
official,3.3713195679906462,8,valid_trace,"{""EndToEndRecall@K"": 1.0, ""NRegret"": 0.0, ""PoolRecall@B"": 1.0, ""SelectorRecall@K"": 1.0, ""TieCoverage@K"": 0.16296609613366286}","{""avg_selector_time_ms"": 0.41904724188034503, ""decision_count"": 2636, ""max_B_t"": 64, ""max_K_t"": 8, ""mean_B_t"": 64.0, ""mean_K_t"": 8.0, ""min_B_t"": 64, ""min_K_t"": 8, ""selector_time_seconds"": 1.1046085295965895}",capd_selector_B_to_K,/home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage4_reranker/canneal/seed_3136859/qmap_best.pth,eac36b903ae31ca885cbab289566f86f142b8686dfaf969b3e60869b1b1defcf,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/resolved_config.json --selector_params /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/selector_params.json --policy qmap --checkpoint /home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage4_reranker/canneal/seed_3136859/qmap_best.pth --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_main/raw/canneal/qmap/seed_3136859.json,fc42c1a0a7575301beb59e1bb9f65ece8034be5033b5733022c6547000b89322,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,5986f7d63d4b81da33feb24a9c6a7d3db51c339d421e1322d4f80b7bc3249bdb,2636,,8.886798381223343,none,64,empty,"{""B"": 64, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.9865,98.65,197300,all_trace_pages_in_nvm,,,2636,2700,3136859,qmap,,2684,16,qmap,0,0.0,0,official,3136859,COMPLETED,capd_finals_v3_0,48e4758012a2987ecf8a5dc7ea8c1b477eed1aed079f74f7205e7a576b430d97,/home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/selector_params.json,33ee5f0f77966a23dfad7b07a1b50779a849fe27ed2da0a0d13b1a3adbb74686,"{""test"": ""3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e"", ""train"": ""4a98f01a328d2d86b680fde62818163ceb2403392f59676210ea22989c3b773f"", ""valid"": ""2805d4cf2a4d5d2051a0db3baf6ded3abf7d720f82eae3071f0746f4fcaee142""}",3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e,False,200000,all_trace_pages,dataset/processed/finals_v3_official/canneal/test.csv,229156.0,canneal,canneal
official,3.400107636136027,8,valid_trace,"{""EndToEndRecall@K"": 1.0, ""NRegret"": 0.0, ""PoolRecall@B"": 1.0, ""SelectorRecall@K"": 1.0, ""TieCoverage@K"": 0.16296609613366286}","{""avg_selector_time_ms"": 0.4131317911575618, ""decision_count"": 2378, ""max_B_t"": 64, ""max_K_t"": 8, ""mean_B_t"": 64.0, ""mean_K_t"": 8.0, ""min_B_t"": 64, ""min_K_t"": 8, ""selector_time_seconds"": 0.982427399372682}",capd_selector_B_to_K,/home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage4_reranker/canneal/seed_42/qmap_best.pth,7e01deec82a579ab5f8dec93227ead94194a0cea19c55e837cae9a9c64486d25,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/resolved_config.json --selector_params /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/selector_params.json --policy qmap --checkpoint /home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage4_reranker/canneal/seed_42/qmap_best.pth --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_main/raw/canneal/qmap/seed_42.json,fc42c1a0a7575301beb59e1bb9f65ece8034be5033b5733022c6547000b89322,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,5986f7d63d4b81da33feb24a9c6a7d3db51c339d421e1322d4f80b7bc3249bdb,2378,,8.085455958731472,none,64,empty,"{""B"": 64, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.98779,98.779,197558,all_trace_pages_in_nvm,,,2378,2442,42,qmap,,2426,16,qmap,0,0.0,0,official,42,COMPLETED,capd_finals_v3_0,48e4758012a2987ecf8a5dc7ea8c1b477eed1aed079f74f7205e7a576b430d97,/home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/selector_params.json,33ee5f0f77966a23dfad7b07a1b50779a849fe27ed2da0a0d13b1a3adbb74686,"{""test"": ""3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e"", ""train"": ""4a98f01a328d2d86b680fde62818163ceb2403392f59676210ea22989c3b773f"", ""valid"": ""2805d4cf2a4d5d2051a0db3baf6ded3abf7d720f82eae3071f0746f4fcaee142""}",3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e,False,200000,all_trace_pages,dataset/processed/finals_v3_official/canneal/test.csv,226318.0,canneal,canneal
official,3.3801448688258993,8,valid_trace,"{""EndToEndRecall@K"": 1.0, ""NRegret"": 0.0, ""PoolRecall@B"": 1.0, ""SelectorRecall@K"": 1.0, ""TieCoverage@K"": 0.16296609613366286}","{""avg_selector_time_ms"": 0.41782914319208037, ""decision_count"": 2441, ""max_B_t"": 64, ""max_K_t"": 8, ""mean_B_t"": 64.0, ""mean_K_t"": 8.0, ""min_B_t"": 64, ""min_K_t"": 8, ""selector_time_seconds"": 1.0199209385318682}",capd_selector_B_to_K,/home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage4_reranker/canneal/seed_2026/qmap_best.pth,4a671675ec82b1ca34048d7a68d7e7553ac0d92a18c503c6401a64a5e18e4024,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/resolved_config.json --selector_params /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/selector_params.json --policy qmap --checkpoint /home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage4_reranker/canneal/seed_2026/qmap_best.pth --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_main/raw/canneal/qmap/seed_2026.json,fc42c1a0a7575301beb59e1bb9f65ece8034be5033b5733022c6547000b89322,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,5986f7d63d4b81da33feb24a9c6a7d3db51c339d421e1322d4f80b7bc3249bdb,2441,,8.25093362480402,none,64,empty,"{""B"": 64, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.987475,98.7475,197495,all_trace_pages_in_nvm,,,2441,2505,2026,qmap,,2489,16,qmap,0,0.0,0,official,2026,COMPLETED,capd_finals_v3_0,48e4758012a2987ecf8a5dc7ea8c1b477eed1aed079f74f7205e7a576b430d97,/home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/selector_params.json,33ee5f0f77966a23dfad7b07a1b50779a849fe27ed2da0a0d13b1a3adbb74686,"{""test"": ""3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e"", ""train"": ""4a98f01a328d2d86b680fde62818163ceb2403392f59676210ea22989c3b773f"", ""valid"": ""2805d4cf2a4d5d2051a0db3baf6ded3abf7d720f82eae3071f0746f4fcaee142""}",3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e,False,200000,all_trace_pages,dataset/processed/finals_v3_official/canneal/test.csv,227011.0,canneal,canneal
official,0.0012567065012324835,64,,,"{""avg_selector_time_ms"": 0.0, ""decision_count"": 0, ""max_B_t"": 0, ""max_K_t"": 0, ""mean_B_t"": 0.0, ""mean_K_t"": 0.0, ""min_B_t"": 0, ""min_K_t"": 0, ""selector_time_seconds"": 0.0}",full_dram,,,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/resolved_config.json --policy random --stage5_replay_seed 0 --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_main/raw/canneal/random/seed_0.json,fc42c1a0a7575301beb59e1bb9f65ece8034be5033b5733022c6547000b89322,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,5986f7d63d4b81da33feb24a9c6a7d3db51c339d421e1322d4f80b7bc3249bdb,4053,,0.005093431449495256,none,64,empty,"{""B"": 64, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.979415,97.9415,195883,all_trace_pages_in_nvm,,,4053,4117,,random,,4019,98,random,0,0.0,0,official,0,COMPLETED,capd_finals_v3_0,,,33ee5f0f77966a23dfad7b07a1b50779a849fe27ed2da0a0d13b1a3adbb74686,"{""test"": ""3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e"", ""train"": ""4a98f01a328d2d86b680fde62818163ceb2403392f59676210ea22989c3b773f"", ""valid"": ""2805d4cf2a4d5d2051a0db3baf6ded3abf7d720f82eae3071f0746f4fcaee142""}",3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e,False,200000,all_trace_pages,dataset/processed/finals_v3_official/canneal/test.csv,245235.0,canneal,canneal
official,0.0012618184494883817,64,,,"{""avg_selector_time_ms"": 0.0, ""decision_count"": 0, ""max_B_t"": 0, ""max_K_t"": 0, ""mean_B_t"": 0.0, ""mean_K_t"": 0.0, ""min_B_t"": 0, ""min_K_t"": 0, ""selector_time_seconds"": 0.0}",full_dram,,,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/resolved_config.json --policy random --stage5_replay_seed 1 --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_main/raw/canneal/random/seed_1.json,fc42c1a0a7575301beb59e1bb9f65ece8034be5033b5733022c6547000b89322,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,5986f7d63d4b81da33feb24a9c6a7d3db51c339d421e1322d4f80b7bc3249bdb,4045,,0.005104055628180504,none,64,empty,"{""B"": 64, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.979455,97.9455,195891,all_trace_pages_in_nvm,,,4045,4109,,random,,4005,104,random,0,0.0,1,official,1,COMPLETED,capd_finals_v3_0,,,33ee5f0f77966a23dfad7b07a1b50779a849fe27ed2da0a0d13b1a3adbb74686,"{""test"": ""3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e"", ""train"": ""4a98f01a328d2d86b680fde62818163ceb2403392f59676210ea22989c3b773f"", ""valid"": ""2805d4cf2a4d5d2051a0db3baf6ded3abf7d720f82eae3071f0746f4fcaee142""}",3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e,False,200000,all_trace_pages,dataset/processed/finals_v3_official/canneal/test.csv,245183.0,canneal,canneal
official,0.0013857440171077546,64,,,"{""avg_selector_time_ms"": 0.0, ""decision_count"": 0, ""max_B_t"": 0, ""max_K_t"": 0, ""mean_B_t"": 0.0, ""mean_K_t"": 0.0, ""min_B_t"": 0, ""min_K_t"": 0, ""selector_time_seconds"": 0.0}",full_dram,,,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/resolved_config.json --policy random --stage5_replay_seed 2 --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_main/raw/canneal/random/seed_2.json,fc42c1a0a7575301beb59e1bb9f65ece8034be5033b5733022c6547000b89322,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,5986f7d63d4b81da33feb24a9c6a7d3db51c339d421e1322d4f80b7bc3249bdb,4058,,0.005623349221423268,none,64,empty,"{""B"": 64, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.97939,97.939,195878,all_trace_pages_in_nvm,,,4058,4122,,random,,4024,98,random,0,0.0,2,official,2,COMPLETED,capd_finals_v3_0,,,33ee5f0f77966a23dfad7b07a1b50779a849fe27ed2da0a0d13b1a3adbb74686,"{""test"": ""3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e"", ""train"": ""4a98f01a328d2d86b680fde62818163ceb2403392f59676210ea22989c3b773f"", ""valid"": ""2805d4cf2a4d5d2051a0db3baf6ded3abf7d720f82eae3071f0746f4fcaee142""}",3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e,False,200000,all_trace_pages,dataset/processed/finals_v3_official/canneal/test.csv,245290.0,canneal,canneal
official,0.0003038326416022404,64,,,"{""avg_selector_time_ms"": 0.0, ""decision_count"": 0, ""max_B_t"": 0, ""max_K_t"": 0, ""mean_B_t"": 0.0, ""mean_K_t"": 0.0, ""min_B_t"": 0, ""min_K_t"": 0, ""selector_time_seconds"": 0.0}",full_dram,,,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/resolved_config.json --policy lru --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_main/raw/canneal/lru/run.json,fc42c1a0a7575301beb59e1bb9f65ece8034be5033b5733022c6547000b89322,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,5986f7d63d4b81da33feb24a9c6a7d3db51c339d421e1322d4f80b7bc3249bdb,2462,,0.0007480359636247158,none,64,empty,"{""B"": 64, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.98737,98.737,197474,all_trace_pages_in_nvm,,,2462,2526,,lru,,2510,16,lru,0,0.0,0,official,0,COMPLETED,capd_finals_v3_0,,,33ee5f0f77966a23dfad7b07a1b50779a849fe27ed2da0a0d13b1a3adbb74686,"{""test"": ""3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e"", ""train"": ""4a98f01a328d2d86b680fde62818163ceb2403392f59676210ea22989c3b773f"", ""valid"": ""2805d4cf2a4d5d2051a0db3baf6ded3abf7d720f82eae3071f0746f4fcaee142""}",3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e,False,200000,all_trace_pages,dataset/processed/finals_v3_official/canneal/test.csv,227242.0,canneal,canneal
official,0.020483272334065203,64,,,"{""avg_selector_time_ms"": 0.0, ""decision_count"": 0, ""max_B_t"": 0, ""max_K_t"": 0, ""mean_B_t"": 0.0, ""mean_K_t"": 0.0, ""min_B_t"": 0, ""min_K_t"": 0, ""selector_time_seconds"": 0.0}",full_dram,,,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/canneal/B64/resolved_config.json --policy lfu --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_main/raw/canneal/lfu/run.json,fc42c1a0a7575301beb59e1bb9f65ece8034be5033b5733022c6547000b89322,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,5986f7d63d4b81da33feb24a9c6a7d3db51c339d421e1322d4f80b7bc3249bdb,5687,,0.11648836976382881,none,64,empty,"{""B"": 64, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.971245,97.1245,194249,all_trace_pages_in_nvm,,,5687,5751,,lfu,,5089,662,lfu,0,0.0,0,official,0,COMPLETED,capd_finals_v3_0,,,33ee5f0f77966a23dfad7b07a1b50779a849fe27ed2da0a0d13b1a3adbb74686,"{""test"": ""3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e"", ""train"": ""4a98f01a328d2d86b680fde62818163ceb2403392f59676210ea22989c3b773f"", ""valid"": ""2805d4cf2a4d5d2051a0db3baf6ded3abf7d720f82eae3071f0746f4fcaee142""}",3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e,False,200000,all_trace_pages,dataset/processed/finals_v3_official/canneal/test.csv,266593.0,canneal,canneal
