result_schema,artifact_schema,contract_id,run_profile,artifact_class,stage_status,run_status,workload,B,K,kind,feature,metric_source,config_fingerprint,selector_fingerprint,validation_samples_fingerprint,code_commit,command,selection_rule,grid_size,fallback_uniform,total_complete_decision_points,effective_decision_points,resolved_config_path,resolved_config_sha256,selector_params_path,selector_params_sha256,selector_validation_samples_path,selector_validation_samples_sha256,generator_summary_path,generator_summary_sha256,Delta,A,W,C,R,delta_SelectorRecall@K,delta_EndToEndRecall@K,delta_TieCoverage@K,delta_NRegret
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,8,8,single_feature,Delta,valid_trace,a7f59a2fe544455c38880a17343a12a1bdc6a5488daed84a3051e6692e69cb0d,4766323dc03faed6b548fe57f89697464bc0151b217618f156758cfb1133a0f0,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,69,dataset/jsonl/finals_v3_official/canneal/B8/resolved_config.json,99ade761ba07bebba7d81e660b5ce9765f8519ec33a38904c28b54a8e00bd13b,dataset/jsonl/finals_v3_official/canneal/B8/selector_params.json,d2ebabba47a8ed17abeef45ddb610f8b69657ee9f228a0370106855b7b4b09d0,dataset/jsonl/finals_v3_official/canneal/B8/selector_validation_samples.jsonl,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,dataset/jsonl/finals_v3_official/canneal/B8/generator_summary.json,6fa2fe6e0410f5cfc7b80b6438c8d37528b21ce1704b3ddb159bea146797ed17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,8,8,single_feature,A,valid_trace,a7f59a2fe544455c38880a17343a12a1bdc6a5488daed84a3051e6692e69cb0d,4766323dc03faed6b548fe57f89697464bc0151b217618f156758cfb1133a0f0,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,69,dataset/jsonl/finals_v3_official/canneal/B8/resolved_config.json,99ade761ba07bebba7d81e660b5ce9765f8519ec33a38904c28b54a8e00bd13b,dataset/jsonl/finals_v3_official/canneal/B8/selector_params.json,d2ebabba47a8ed17abeef45ddb610f8b69657ee9f228a0370106855b7b4b09d0,dataset/jsonl/finals_v3_official/canneal/B8/selector_validation_samples.jsonl,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,dataset/jsonl/finals_v3_official/canneal/B8/generator_summary.json,6fa2fe6e0410f5cfc7b80b6438c8d37528b21ce1704b3ddb159bea146797ed17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,8,8,single_feature,W,valid_trace,a7f59a2fe544455c38880a17343a12a1bdc6a5488daed84a3051e6692e69cb0d,4766323dc03faed6b548fe57f89697464bc0151b217618f156758cfb1133a0f0,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,69,dataset/jsonl/finals_v3_official/canneal/B8/resolved_config.json,99ade761ba07bebba7d81e660b5ce9765f8519ec33a38904c28b54a8e00bd13b,dataset/jsonl/finals_v3_official/canneal/B8/selector_params.json,d2ebabba47a8ed17abeef45ddb610f8b69657ee9f228a0370106855b7b4b09d0,dataset/jsonl/finals_v3_official/canneal/B8/selector_validation_samples.jsonl,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,dataset/jsonl/finals_v3_official/canneal/B8/generator_summary.json,6fa2fe6e0410f5cfc7b80b6438c8d37528b21ce1704b3ddb159bea146797ed17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,8,8,single_feature,C,valid_trace,a7f59a2fe544455c38880a17343a12a1bdc6a5488daed84a3051e6692e69cb0d,4766323dc03faed6b548fe57f89697464bc0151b217618f156758cfb1133a0f0,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,69,dataset/jsonl/finals_v3_official/canneal/B8/resolved_config.json,99ade761ba07bebba7d81e660b5ce9765f8519ec33a38904c28b54a8e00bd13b,dataset/jsonl/finals_v3_official/canneal/B8/selector_params.json,d2ebabba47a8ed17abeef45ddb610f8b69657ee9f228a0370106855b7b4b09d0,dataset/jsonl/finals_v3_official/canneal/B8/selector_validation_samples.jsonl,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,dataset/jsonl/finals_v3_official/canneal/B8/generator_summary.json,6fa2fe6e0410f5cfc7b80b6438c8d37528b21ce1704b3ddb159bea146797ed17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,8,8,single_feature,R,valid_trace,a7f59a2fe544455c38880a17343a12a1bdc6a5488daed84a3051e6692e69cb0d,4766323dc03faed6b548fe57f89697464bc0151b217618f156758cfb1133a0f0,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,69,dataset/jsonl/finals_v3_official/canneal/B8/resolved_config.json,99ade761ba07bebba7d81e660b5ce9765f8519ec33a38904c28b54a8e00bd13b,dataset/jsonl/finals_v3_official/canneal/B8/selector_params.json,d2ebabba47a8ed17abeef45ddb610f8b69657ee9f228a0370106855b7b4b09d0,dataset/jsonl/finals_v3_official/canneal/B8/selector_validation_samples.jsonl,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,dataset/jsonl/finals_v3_official/canneal/B8/generator_summary.json,6fa2fe6e0410f5cfc7b80b6438c8d37528b21ce1704b3ddb159bea146797ed17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,8,8,leave_one_out,Delta,valid_trace,a7f59a2fe544455c38880a17343a12a1bdc6a5488daed84a3051e6692e69cb0d,4766323dc03faed6b548fe57f89697464bc0151b217618f156758cfb1133a0f0,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,69,dataset/jsonl/finals_v3_official/canneal/B8/resolved_config.json,99ade761ba07bebba7d81e660b5ce9765f8519ec33a38904c28b54a8e00bd13b,dataset/jsonl/finals_v3_official/canneal/B8/selector_params.json,d2ebabba47a8ed17abeef45ddb610f8b69657ee9f228a0370106855b7b4b09d0,dataset/jsonl/finals_v3_official/canneal/B8/selector_validation_samples.jsonl,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,dataset/jsonl/finals_v3_official/canneal/B8/generator_summary.json,6fa2fe6e0410f5cfc7b80b6438c8d37528b21ce1704b3ddb159bea146797ed17,0.0,0.2,0.2,0.3,0.3,0.0,0.0,0.0,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,8,8,leave_one_out,A,valid_trace,a7f59a2fe544455c38880a17343a12a1bdc6a5488daed84a3051e6692e69cb0d,4766323dc03faed6b548fe57f89697464bc0151b217618f156758cfb1133a0f0,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,69,dataset/jsonl/finals_v3_official/canneal/B8/resolved_config.json,99ade761ba07bebba7d81e660b5ce9765f8519ec33a38904c28b54a8e00bd13b,dataset/jsonl/finals_v3_official/canneal/B8/selector_params.json,d2ebabba47a8ed17abeef45ddb610f8b69657ee9f228a0370106855b7b4b09d0,dataset/jsonl/finals_v3_official/canneal/B8/selector_validation_samples.jsonl,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,dataset/jsonl/finals_v3_official/canneal/B8/generator_summary.json,6fa2fe6e0410f5cfc7b80b6438c8d37528b21ce1704b3ddb159bea146797ed17,0.2,0.0,0.2,0.3,0.3,0.0,0.0,0.0,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,8,8,leave_one_out,W,valid_trace,a7f59a2fe544455c38880a17343a12a1bdc6a5488daed84a3051e6692e69cb0d,4766323dc03faed6b548fe57f89697464bc0151b217618f156758cfb1133a0f0,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,69,dataset/jsonl/finals_v3_official/canneal/B8/resolved_config.json,99ade761ba07bebba7d81e660b5ce9765f8519ec33a38904c28b54a8e00bd13b,dataset/jsonl/finals_v3_official/canneal/B8/selector_params.json,d2ebabba47a8ed17abeef45ddb610f8b69657ee9f228a0370106855b7b4b09d0,dataset/jsonl/finals_v3_official/canneal/B8/selector_validation_samples.jsonl,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,dataset/jsonl/finals_v3_official/canneal/B8/generator_summary.json,6fa2fe6e0410f5cfc7b80b6438c8d37528b21ce1704b3ddb159bea146797ed17,0.2,0.2,0.0,0.3,0.3,0.0,0.0,0.0,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,8,8,leave_one_out,C,valid_trace,a7f59a2fe544455c38880a17343a12a1bdc6a5488daed84a3051e6692e69cb0d,4766323dc03faed6b548fe57f89697464bc0151b217618f156758cfb1133a0f0,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,69,dataset/jsonl/finals_v3_official/canneal/B8/resolved_config.json,99ade761ba07bebba7d81e660b5ce9765f8519ec33a38904c28b54a8e00bd13b,dataset/jsonl/finals_v3_official/canneal/B8/selector_params.json,d2ebabba47a8ed17abeef45ddb610f8b69657ee9f228a0370106855b7b4b09d0,dataset/jsonl/finals_v3_official/canneal/B8/selector_validation_samples.jsonl,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,dataset/jsonl/finals_v3_official/canneal/B8/generator_summary.json,6fa2fe6e0410f5cfc7b80b6438c8d37528b21ce1704b3ddb159bea146797ed17,0.2,0.2,0.3,0.0,0.3,0.0,0.0,0.0,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,8,8,leave_one_out,R,valid_trace,a7f59a2fe544455c38880a17343a12a1bdc6a5488daed84a3051e6692e69cb0d,4766323dc03faed6b548fe57f89697464bc0151b217618f156758cfb1133a0f0,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,69,dataset/jsonl/finals_v3_official/canneal/B8/resolved_config.json,99ade761ba07bebba7d81e660b5ce9765f8519ec33a38904c28b54a8e00bd13b,dataset/jsonl/finals_v3_official/canneal/B8/selector_params.json,d2ebabba47a8ed17abeef45ddb610f8b69657ee9f228a0370106855b7b4b09d0,dataset/jsonl/finals_v3_official/canneal/B8/selector_validation_samples.jsonl,b76105a54928adc769bb405d10c0f10dc673f71fddbefae40a14a754b52c478e,dataset/jsonl/finals_v3_official/canneal/B8/generator_summary.json,6fa2fe6e0410f5cfc7b80b6438c8d37528b21ce1704b3ddb159bea146797ed17,0.2,0.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,16,8,single_feature,Delta,valid_trace,c09904e6ec23727fb0610a2c113595c3fff7934bcc06f34f7cca5605521e2b1e,ab261cae040b4ae118199db091ad26e42cde7e547be5dd562cd690d3235808c4,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,164,dataset/jsonl/finals_v3_official/canneal/B16/resolved_config.json,3f7aca7af66dd69b006deabcb21ceaeb5f5775bab96f18d358fb266625e1dfb9,dataset/jsonl/finals_v3_official/canneal/B16/selector_params.json,a3d6331e3b3506cb8db608730dcfe19adaa5f311d3eee6a4c8cb59c52eda7b37,dataset/jsonl/finals_v3_official/canneal/B16/selector_validation_samples.jsonl,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,dataset/jsonl/finals_v3_official/canneal/B16/generator_summary.json,86b0cdfb9d1d634326d29a02e82218348edc941bd06f42028b67253633957275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048711630537479067,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,16,8,single_feature,A,valid_trace,c09904e6ec23727fb0610a2c113595c3fff7934bcc06f34f7cca5605521e2b1e,ab261cae040b4ae118199db091ad26e42cde7e547be5dd562cd690d3235808c4,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,164,dataset/jsonl/finals_v3_official/canneal/B16/resolved_config.json,3f7aca7af66dd69b006deabcb21ceaeb5f5775bab96f18d358fb266625e1dfb9,dataset/jsonl/finals_v3_official/canneal/B16/selector_params.json,a3d6331e3b3506cb8db608730dcfe19adaa5f311d3eee6a4c8cb59c52eda7b37,dataset/jsonl/finals_v3_official/canneal/B16/selector_validation_samples.jsonl,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,dataset/jsonl/finals_v3_official/canneal/B16/generator_summary.json,86b0cdfb9d1d634326d29a02e82218348edc941bd06f42028b67253633957275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00048711630537479067,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,16,8,single_feature,W,valid_trace,c09904e6ec23727fb0610a2c113595c3fff7934bcc06f34f7cca5605521e2b1e,ab261cae040b4ae118199db091ad26e42cde7e547be5dd562cd690d3235808c4,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,164,dataset/jsonl/finals_v3_official/canneal/B16/resolved_config.json,3f7aca7af66dd69b006deabcb21ceaeb5f5775bab96f18d358fb266625e1dfb9,dataset/jsonl/finals_v3_official/canneal/B16/selector_params.json,a3d6331e3b3506cb8db608730dcfe19adaa5f311d3eee6a4c8cb59c52eda7b37,dataset/jsonl/finals_v3_official/canneal/B16/selector_validation_samples.jsonl,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,dataset/jsonl/finals_v3_official/canneal/B16/generator_summary.json,86b0cdfb9d1d634326d29a02e82218348edc941bd06f42028b67253633957275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00048711630537479067,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,16,8,single_feature,C,valid_trace,c09904e6ec23727fb0610a2c113595c3fff7934bcc06f34f7cca5605521e2b1e,ab261cae040b4ae118199db091ad26e42cde7e547be5dd562cd690d3235808c4,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,164,dataset/jsonl/finals_v3_official/canneal/B16/resolved_config.json,3f7aca7af66dd69b006deabcb21ceaeb5f5775bab96f18d358fb266625e1dfb9,dataset/jsonl/finals_v3_official/canneal/B16/selector_params.json,a3d6331e3b3506cb8db608730dcfe19adaa5f311d3eee6a4c8cb59c52eda7b37,dataset/jsonl/finals_v3_official/canneal/B16/selector_validation_samples.jsonl,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,dataset/jsonl/finals_v3_official/canneal/B16/generator_summary.json,86b0cdfb9d1d634326d29a02e82218348edc941bd06f42028b67253633957275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-8.614299737536024e-05,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,16,8,single_feature,R,valid_trace,c09904e6ec23727fb0610a2c113595c3fff7934bcc06f34f7cca5605521e2b1e,ab261cae040b4ae118199db091ad26e42cde7e547be5dd562cd690d3235808c4,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",0,False,2377,164,dataset/jsonl/finals_v3_official/canneal/B16/resolved_config.json,3f7aca7af66dd69b006deabcb21ceaeb5f5775bab96f18d358fb266625e1dfb9,dataset/jsonl/finals_v3_official/canneal/B16/selector_params.json,a3d6331e3b3506cb8db608730dcfe19adaa5f311d3eee6a4c8cb59c52eda7b37,dataset/jsonl/finals_v3_official/canneal/B16/selector_validation_samples.jsonl,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,dataset/jsonl/finals_v3_official/canneal/B16/generator_summary.json,86b0cdfb9d1d634326d29a02e82218348edc941bd06f42028b67253633957275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00048711630537479067,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,16,8,leave_one_out,Delta,valid_trace,c09904e6ec23727fb0610a2c113595c3fff7934bcc06f34f7cca5605521e2b1e,ab261cae040b4ae118199db091ad26e42cde7e547be5dd562cd690d3235808c4,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,164,dataset/jsonl/finals_v3_official/canneal/B16/resolved_config.json,3f7aca7af66dd69b006deabcb21ceaeb5f5775bab96f18d358fb266625e1dfb9,dataset/jsonl/finals_v3_official/canneal/B16/selector_params.json,a3d6331e3b3506cb8db608730dcfe19adaa5f311d3eee6a4c8cb59c52eda7b37,dataset/jsonl/finals_v3_official/canneal/B16/selector_validation_samples.jsonl,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,dataset/jsonl/finals_v3_official/canneal/B16/generator_summary.json,86b0cdfb9d1d634326d29a02e82218348edc941bd06f42028b67253633957275,0.0,0.2,0.2,0.3,0.3,0.0,0.0,-5.809644009030501e-05,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,16,8,leave_one_out,A,valid_trace,c09904e6ec23727fb0610a2c113595c3fff7934bcc06f34f7cca5605521e2b1e,ab261cae040b4ae118199db091ad26e42cde7e547be5dd562cd690d3235808c4,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,164,dataset/jsonl/finals_v3_official/canneal/B16/resolved_config.json,3f7aca7af66dd69b006deabcb21ceaeb5f5775bab96f18d358fb266625e1dfb9,dataset/jsonl/finals_v3_official/canneal/B16/selector_params.json,a3d6331e3b3506cb8db608730dcfe19adaa5f311d3eee6a4c8cb59c52eda7b37,dataset/jsonl/finals_v3_official/canneal/B16/selector_validation_samples.jsonl,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,dataset/jsonl/finals_v3_official/canneal/B16/generator_summary.json,86b0cdfb9d1d634326d29a02e82218348edc941bd06f42028b67253633957275,0.2,0.0,0.2,0.3,0.3,0.0,0.0,-3.0049882805194272e-05,0.0
capd_finals_v3_stage3_selector_1,capd_finals_v3_0,CAPD-MIC-1.0,official,official,STAGE3_IMPLEMENTED_UNVERIFIED,PASSED,canneal,16,8,leave_one_out,W,valid_trace,c09904e6ec23727fb0610a2c113595c3fff7934bcc06f34f7cca5605521e2b1e,ab261cae040b4ae118199db091ad26e42cde7e547be5dd562cd690d3235808c4,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,0e51d8193fdf94342faca29e7ca1ed2ef89a6880,scripts/run_capd_stage3_selector.py --repo-root /home/likc/Q-former-for-OS --artifact-root dataset/jsonl/finals_v3_official --workloads canneal streamcluster_pressure dedup_pressure --pool-sizes 8 16 32 64 --output outputs/results/finals_v3_official/stage3_selector,"selector_recall_desc,nregret_asc,uniform_distance,lexicographic",286,False,2377,164,dataset/jsonl/finals_v3_official/canneal/B16/resolved_config.json,3f7aca7af66dd69b006deabcb21ceaeb5f5775bab96f18d358fb266625e1dfb9,dataset/jsonl/finals_v3_official/canneal/B16/selector_params.json,a3d6331e3b3506cb8db608730dcfe19adaa5f311d3eee6a4c8cb59c52eda7b37,dataset/jsonl/finals_v3_official/canneal/B16/selector_validation_samples.jsonl,f062b2d885f5d970cc20d9a1447f3de3889242ddab553cb4237d1cb215a17347,dataset/jsonl/finals_v3_official/canneal/B16/generator_summary.json,86b0cdfb9d1d634326d29a02e82218348edc941bd06f42028b67253633957275,0.2,0.2,0.0,0.3,0.3,0.0,0.0,-3.0049882805194272e-05,0.0
