artifact_class,avg_decision_time_ms,candidate_count,candidate_coverage_metric_source,candidate_coverage_validation,candidate_filter,candidate_scope,checkpoint,checkpoint_fingerprint,command,config_fingerprint,contract_id,cost_model,data_quality_profile_fingerprint,data_quality_profile_id,data_quality_report_fingerprint,decision_count,decision_holdout_fingerprint,decision_time_seconds,dirty_demotion_nvm_write,dram_capacity,dram_initial_state,evidence_tier,experiment_contract,first_touch_accounting,git_commit,hit_rate,hit_rate_percent,hits,initial_residency,migrations,misses,model_seed,nvm_capacity_pages,nvm_reads,nvm_writes,policy,rank_guard,rank_score_penalty,replay_seed,run_profile,run_status,schema_version,selector_fingerprint,selector_params,shared_artifact_source,source_manifest_fingerprint,split_fingerprints,stage5_variant,test_trace_fingerprint,test_used_for_selection,total_accesses,trace_page_backing,trace_path,variant_id,variant_manifest_path,weighted_access_cost,workload,workload_id
official,3.071115397061094,8,valid_trace,"{""EndToEndRecall@K"": 1.0, ""NRegret"": 0.0, ""PoolRecall@B"": 1.0, ""SelectorRecall@K"": 1.0, ""TieCoverage@K"": 0.5000100166276016}","{""avg_selector_time_ms"": 0.12179431983280876, ""decision_count"": 2344, ""max_B_t"": 16, ""max_K_t"": 8, ""mean_B_t"": 16.0, ""mean_K_t"": 8.0, ""min_B_t"": 16, ""min_K_t"": 8, ""selector_time_seconds"": 0.28548588568810374}",capd_selector_B_to_K,/home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage5_sensitivity/sensitivity_B16/canneal/seed_3136859/qmap_best.pth,3c08b46a0d0962c58323ae4be5fe31fdb3f8dbc9eaebc77d6111cf36c90b67e0,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B16/canneal/resolved_config.json --selector_params /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B16/canneal/selector_params.json --policy qmap --checkpoint /home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage5_sensitivity/sensitivity_B16/canneal/seed_3136859/qmap_best.pth --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_sensitivity/raw/sensitivity_B16/canneal/seed_3136859.json,33717be7e27e092ada82958a45958ad61bc812a052bc5001fd040dbbe623301b,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,5986f7d63d4b81da33feb24a9c6a7d3db51c339d421e1322d4f80b7bc3249bdb,2344,,7.198694490711205,none,64,empty,single_seed_sensitivity,"{""B"": 16, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lambda_w"": 4.0, ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""stage5_variant_family"": ""sensitivity"", ""stage5_variant_id"": ""sensitivity_B16"", ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.98796,98.79599999999999,197592,all_trace_pages_in_nvm,2344,2408,3136859,,2392,16,qmap,0,0.0,0,official,COMPLETED,capd_finals_v3_0,d5a5f3e0151f973e17a1ba5a6ea12d1e1790451e39d1d1cc4f709254c4656cb9,/home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B16/canneal/selector_params.json,,33ee5f0f77966a23dfad7b07a1b50779a849fe27ed2da0a0d13b1a3adbb74686,"{""test"": ""3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e"", ""train"": ""4a98f01a328d2d86b680fde62818163ceb2403392f59676210ea22989c3b773f"", ""valid"": ""2805d4cf2a4d5d2051a0db3baf6ded3abf7d720f82eae3071f0746f4fcaee142""}","{""family"": ""sensitivity"", ""only_difference"": ""only B changes from 64 to 16"", ""retrain_required"": true, ""source_stage"": ""stage5"", ""test_used_for_selection"": false, ""variant_id"": ""sensitivity_B16""}",3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e,False,200000,all_trace_pages,dataset/processed/finals_v3_official/canneal/test.csv,sensitivity_B16,outputs/results/finals_v3_official/stage5_sensitivity/raw/sensitivity_B16/canneal/seed_3136859.json.variant_manifest.json,225944.0,canneal,canneal
official,3.280974190242661,8,valid_trace,"{""EndToEndRecall@K"": 1.0, ""NRegret"": 0.0, ""PoolRecall@B"": 1.0, ""SelectorRecall@K"": 1.0, ""TieCoverage@K"": 0.5017862142553936}","{""avg_selector_time_ms"": 0.12568495158559345, ""decision_count"": 2778, ""max_B_t"": 16, ""max_K_t"": 8, ""mean_B_t"": 16.0, ""mean_K_t"": 8.0, ""min_B_t"": 16, ""min_K_t"": 8, ""selector_time_seconds"": 0.3491527955047786}",capd_selector_B_to_K,/home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage5_sensitivity/sensitivity_B16/streamcluster_pressure/seed_3136859/qmap_best.pth,5ff8d11489dee8bc6d218b36be2d3a9efaf31b05a7d33f4d27595da80c24a726,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B16/streamcluster_pressure/resolved_config.json --selector_params /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B16/streamcluster_pressure/selector_params.json --policy qmap --checkpoint /home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage5_sensitivity/sensitivity_B16/streamcluster_pressure/seed_3136859/qmap_best.pth --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_sensitivity/raw/sensitivity_B16/streamcluster_pressure/seed_3136859.json,cc1f6b3dd2385fd8cf61f090984d887bb96bb9ba14f21c250455c131fb3be2a7,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,2b31c00b19945884a09cc6fc8f3d451aad73f0d03b98a350ef540960609ea2c4,2778,,9.114546300494112,none,64,empty,single_seed_sensitivity,"{""B"": 16, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lambda_w"": 4.0, ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""stage5_variant_family"": ""sensitivity"", ""stage5_variant_id"": ""sensitivity_B16"", ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.98579,98.57900000000001,197158,all_trace_pages_in_nvm,2778,2842,3136859,,2841,1,qmap,0,0.0,0,official,COMPLETED,capd_finals_v3_0,a2db99d726e6ce120a3989b993409aa5427ba664430ba0a108bd4f0821e7222e,/home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B16/streamcluster_pressure/selector_params.json,,d12c5e2507c333421709ab37c1d555e50426674e3853c88759c2d44237c70235,"{""test"": ""7620aef325310ef88b78b935ed6818bba5f6c0cfdadf624f1f9aad9570ac62d7"", ""train"": ""a04bbff36eccb0091d933efd69a390c150114d67bc6644f3dbdf0991897f252d"", ""valid"": ""e7d875df6e1247bd71320d4b9e1c3e2a3e029a33dce94ad109d8289342951774""}","{""family"": ""sensitivity"", ""only_difference"": ""only B changes from 64 to 16"", ""retrain_required"": true, ""source_stage"": ""stage5"", ""test_used_for_selection"": false, ""variant_id"": ""sensitivity_B16""}",7620aef325310ef88b78b935ed6818bba5f6c0cfdadf624f1f9aad9570ac62d7,False,200000,all_trace_pages,dataset/processed/finals_v3_official/streamcluster_pressure/test.csv,sensitivity_B16,outputs/results/finals_v3_official/stage5_sensitivity/raw/sensitivity_B16/streamcluster_pressure/seed_3136859.json.variant_manifest.json,230628.0,streamcluster_pressure,streamcluster_pressure
official,3.1083954800744347,8,valid_trace,"{""EndToEndRecall@K"": 1.0, ""NRegret"": 0.0, ""PoolRecall@B"": 1.0, ""SelectorRecall@K"": 1.0, ""TieCoverage@K"": 0.4999748806832454}","{""avg_selector_time_ms"": 0.11945151017203401, ""decision_count"": 3255, ""max_B_t"": 16, ""max_K_t"": 8, ""mean_B_t"": 16.0, ""mean_K_t"": 8.0, ""min_B_t"": 16, ""min_K_t"": 8, ""selector_time_seconds"": 0.3888146656099707}",capd_selector_B_to_K,/home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage5_sensitivity/sensitivity_B16/dedup_pressure/seed_3136859/qmap_best.pth,d74bdf2c9f81514bb1e4d08734f687726112acd808f19a64857f55ec9dd8bfcc,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B16/dedup_pressure/resolved_config.json --selector_params /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B16/dedup_pressure/selector_params.json --policy qmap --checkpoint /home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage5_sensitivity/sensitivity_B16/dedup_pressure/seed_3136859/qmap_best.pth --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_sensitivity/raw/sensitivity_B16/dedup_pressure/seed_3136859.json,826a78a96be3d9e3743404836bc161bce6e39bc88f13bcd1c96fc5df45e4b0f7,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,d42012b4222091383fc3dfd7eb084dfe4c714512f067aaf7620d37dc844f4fa8,3255,,10.117827287642285,none,64,empty,single_seed_sensitivity,"{""B"": 16, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lambda_w"": 4.0, ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""stage5_variant_family"": ""sensitivity"", ""stage5_variant_id"": ""sensitivity_B16"", ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.996681,99.66810000000001,996681,all_trace_pages_in_nvm,3255,3319,3136859,,1777,1542,qmap,0,0.0,0,official,COMPLETED,capd_finals_v3_0,fa965291374fac51ebe99339476d5c9e3f15b1f21cb9b345af5ef4b49c736f3c,/home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B16/dedup_pressure/selector_params.json,,1c04935e3188eed4d2e7d6217b2e156253448b2967c26905353476190dd8f439,"{""test"": ""02290e3d22516bffdf9025b740c4c955b1021f9255f2a3f795835296b3bd1b3e"", ""train"": ""1c505939b9041ae4c0d3a6cb8fed653a45a42aab74a7b74f7d73f3d333b9f716"", ""valid"": ""19ea50b168cd601e3bb52e24f07102402cc7315b7f30895ff4ee0da1c8a931c8""}","{""family"": ""sensitivity"", ""only_difference"": ""only B changes from 64 to 16"", ""retrain_required"": true, ""source_stage"": ""stage5"", ""test_used_for_selection"": false, ""variant_id"": ""sensitivity_B16""}",02290e3d22516bffdf9025b740c4c955b1021f9255f2a3f795835296b3bd1b3e,False,1000000,all_trace_pages,dataset/processed/finals_v3_official/dedup_pressure/test.csv,sensitivity_B16,outputs/results/finals_v3_official/stage5_sensitivity/raw/sensitivity_B16/dedup_pressure/seed_3136859.json.variant_manifest.json,1045121.0,dedup_pressure,dedup_pressure
official,3.199462406648237,8,valid_trace,"{""EndToEndRecall@K"": 1.0, ""NRegret"": 0.0, ""PoolRecall@B"": 1.0, ""SelectorRecall@K"": 1.0, ""TieCoverage@K"": 0.25651295279824243}","{""avg_selector_time_ms"": 0.2183099572243027, ""decision_count"": 2321, ""max_B_t"": 32, ""max_K_t"": 8, ""mean_B_t"": 32.0, ""mean_K_t"": 8.0, ""min_B_t"": 32, ""min_K_t"": 8, ""selector_time_seconds"": 0.5066974107176065}",capd_selector_B_to_K,/home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage5_sensitivity/sensitivity_B32/canneal/seed_3136859/qmap_best.pth,24778652ce71f3285d9de9d12b284c259bc4367ab37a9f9a59b8ea756c898ec1,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B32/canneal/resolved_config.json --selector_params /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B32/canneal/selector_params.json --policy qmap --checkpoint /home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage5_sensitivity/sensitivity_B32/canneal/seed_3136859/qmap_best.pth --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_sensitivity/raw/sensitivity_B32/canneal/seed_3136859.json,0ecab1a3e5d19c8b808dbee8c3fe0d6b92d892884d5ceda7594aeeaeb0768ce3,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,5986f7d63d4b81da33feb24a9c6a7d3db51c339d421e1322d4f80b7bc3249bdb,2321,,7.425952245830558,none,64,empty,single_seed_sensitivity,"{""B"": 32, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lambda_w"": 4.0, ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""stage5_variant_family"": ""sensitivity"", ""stage5_variant_id"": ""sensitivity_B32"", ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.988075,98.8075,197615,all_trace_pages_in_nvm,2321,2385,3136859,,2369,16,qmap,0,0.0,0,official,COMPLETED,capd_finals_v3_0,9518e2649ff83e186d8e3efce4635d98001989c5620297e472cdb6cfd6ac687e,/home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B32/canneal/selector_params.json,,33ee5f0f77966a23dfad7b07a1b50779a849fe27ed2da0a0d13b1a3adbb74686,"{""test"": ""3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e"", ""train"": ""4a98f01a328d2d86b680fde62818163ceb2403392f59676210ea22989c3b773f"", ""valid"": ""2805d4cf2a4d5d2051a0db3baf6ded3abf7d720f82eae3071f0746f4fcaee142""}","{""family"": ""sensitivity"", ""only_difference"": ""only B changes from 64 to 32"", ""retrain_required"": true, ""source_stage"": ""stage5"", ""test_used_for_selection"": false, ""variant_id"": ""sensitivity_B32""}",3a5ecb35b4aec98a8fb470483ce0427d4da21ede1e3af387d9b7d61bccf6138e,False,200000,all_trace_pages,dataset/processed/finals_v3_official/canneal/test.csv,sensitivity_B32,outputs/results/finals_v3_official/stage5_sensitivity/raw/sensitivity_B32/canneal/seed_3136859.json.variant_manifest.json,225691.0,canneal,canneal
official,3.1615790797117898,8,valid_trace,"{""EndToEndRecall@K"": 1.0, ""NRegret"": 0.0, ""PoolRecall@B"": 1.0, ""SelectorRecall@K"": 1.0, ""TieCoverage@K"": 0.252160378581971}","{""avg_selector_time_ms"": 0.2177480382015399, ""decision_count"": 2778, ""max_B_t"": 32, ""max_K_t"": 8, ""mean_B_t"": 32.0, ""mean_K_t"": 8.0, ""min_B_t"": 32, ""min_K_t"": 8, ""selector_time_seconds"": 0.6049040501238778}",capd_selector_B_to_K,/home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage5_sensitivity/sensitivity_B32/streamcluster_pressure/seed_3136859/qmap_best.pth,28f492ddc9b7488a3f971f1914635be1bee23bcc5d4591d15184e3ee753d9e09,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B32/streamcluster_pressure/resolved_config.json --selector_params /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B32/streamcluster_pressure/selector_params.json --policy qmap --checkpoint /home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage5_sensitivity/sensitivity_B32/streamcluster_pressure/seed_3136859/qmap_best.pth --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_sensitivity/raw/sensitivity_B32/streamcluster_pressure/seed_3136859.json,9e706ff50bb927516596ab0ed2344768809a7a1a0eadc20a40746e05e3a60a3b,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,2b31c00b19945884a09cc6fc8f3d451aad73f0d03b98a350ef540960609ea2c4,2778,,8.782866683439352,none,64,empty,single_seed_sensitivity,"{""B"": 32, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lambda_w"": 4.0, ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""stage5_variant_family"": ""sensitivity"", ""stage5_variant_id"": ""sensitivity_B32"", ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.98579,98.57900000000001,197158,all_trace_pages_in_nvm,2778,2842,3136859,,2841,1,qmap,0,0.0,0,official,COMPLETED,capd_finals_v3_0,7a26a07ad6f130d7b19b07b2dd2e49b3693b347ccf0d77fe0007514cadde589c,/home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B32/streamcluster_pressure/selector_params.json,,d12c5e2507c333421709ab37c1d555e50426674e3853c88759c2d44237c70235,"{""test"": ""7620aef325310ef88b78b935ed6818bba5f6c0cfdadf624f1f9aad9570ac62d7"", ""train"": ""a04bbff36eccb0091d933efd69a390c150114d67bc6644f3dbdf0991897f252d"", ""valid"": ""e7d875df6e1247bd71320d4b9e1c3e2a3e029a33dce94ad109d8289342951774""}","{""family"": ""sensitivity"", ""only_difference"": ""only B changes from 64 to 32"", ""retrain_required"": true, ""source_stage"": ""stage5"", ""test_used_for_selection"": false, ""variant_id"": ""sensitivity_B32""}",7620aef325310ef88b78b935ed6818bba5f6c0cfdadf624f1f9aad9570ac62d7,False,200000,all_trace_pages,dataset/processed/finals_v3_official/streamcluster_pressure/test.csv,sensitivity_B32,outputs/results/finals_v3_official/stage5_sensitivity/raw/sensitivity_B32/streamcluster_pressure/seed_3136859.json.variant_manifest.json,230628.0,streamcluster_pressure,streamcluster_pressure
official,3.138296092163409,8,valid_trace,"{""EndToEndRecall@K"": 1.0, ""NRegret"": 0.0, ""PoolRecall@B"": 1.0, ""SelectorRecall@K"": 1.0, ""TieCoverage@K"": 0.25010219178224236}","{""avg_selector_time_ms"": 0.2180748658003837, ""decision_count"": 3259, ""max_B_t"": 32, ""max_K_t"": 8, ""mean_B_t"": 32.0, ""mean_K_t"": 8.0, ""min_B_t"": 32, ""min_K_t"": 8, ""selector_time_seconds"": 0.7107059876434505}",capd_selector_B_to_K,/home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage5_sensitivity/sensitivity_B32/dedup_pressure/seed_3136859/qmap_best.pth,ddb9c1abf58a14d66c33a0a3929fab17e5388f66d6013dafb2d2b349a5e9797f,qmap/qmap_eval.py --config /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B32/dedup_pressure/resolved_config.json --selector_params /home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B32/dedup_pressure/selector_params.json --policy qmap --checkpoint /home/likc/Q-former-for-OS/outputs/checkpoints/finals_v3_official/stage5_sensitivity/sensitivity_B32/dedup_pressure/seed_3136859/qmap_best.pth --json_output /home/likc/Q-former-for-OS/outputs/results/finals_v3_official/stage5_sensitivity/raw/sensitivity_B32/dedup_pressure/seed_3136859.json,99264edd431c3d96e7fe7c4ccd74f14894ddad1aadd530cdd7df3552c0ef3946,CAPD-MIC-1.0,"{""dram_read_cost"": 1.0, ""dram_write_cost"": 1.0, ""migration_cost"": 10.0, ""nvm_read_cost"": 2.0, ""nvm_write_cost"": 8.0}",fd9f3359900bdf868d9e985f967428aa6588c79b6d4944d08864b09cfbc51589,capd_finals_v3_official_data_v1,d42012b4222091383fc3dfd7eb084dfe4c714512f067aaf7620d37dc844f4fa8,3259,,10.22770696436055,none,64,empty,single_seed_sensitivity,"{""B"": 32, ""D"": 64, ""H"": 10, ""Hc"": 256, ""K"": 8, ""L"": 256, ""Lres"": 256, ""approx_ndcg_alpha"": 10.0, ""artifact_class"": ""official"", ""contract_id"": ""CAPD-MIC-1.0"", ""dirty_demotion_nvm_write"": ""none"", ""dram_initial_state"": ""empty"", ""first_touch_accounting"": ""nvm_access"", ""initial_residency"": ""all_trace_pages_in_nvm"", ""lambda_w"": 4.0, ""lru_direction"": ""oldest_is_one"", ""nvm_capacity_pages"": null, ""page_oov"": ""unk"", ""page_state_dim"": 4, ""page_vocab_fit"": ""train_only"", ""pc_oov"": ""unk"", ""pc_vocab_fit"": ""train_only"", ""position_encoding"": ""sinusoidal"", ""run_profile"": ""official"", ""schema_version"": ""capd_finals_v3_0"", ""selector_recall_tie"": ""any_hit"", ""shared_page_embedding"": true, ""stage5_variant_family"": ""sensitivity"", ""stage5_variant_id"": ""sensitivity_B32"", ""tail_policy"": ""drop_incomplete_window"", ""trace_page_backing"": ""all_trace_pages"", ""training_scope"": ""per_workload"", ""validation_guard_accesses"": 256, ""validation_holdout_fraction"": 0.2, ""validation_strategy"": ""independent_valid_trace""}",nvm_access,2bd07f29a639d54db5180b57651842ce95dd3014,0.996677,99.6677,996677,all_trace_pages_in_nvm,3259,3323,3136859,,1782,1541,qmap,0,0.0,0,official,COMPLETED,capd_finals_v3_0,bea0dda6f09a72d1e493f9287af602ac6e168cbdbd92093bcd000be30621849e,/home/likc/Q-former-for-OS/dataset/jsonl/finals_v3_official/stage5_sensitivity/sensitivity_B32/dedup_pressure/selector_params.json,,1c04935e3188eed4d2e7d6217b2e156253448b2967c26905353476190dd8f439,"{""test"": ""02290e3d22516bffdf9025b740c4c955b1021f9255f2a3f795835296b3bd1b3e"", ""train"": ""1c505939b9041ae4c0d3a6cb8fed653a45a42aab74a7b74f7d73f3d333b9f716"", ""valid"": ""19ea50b168cd601e3bb52e24f07102402cc7315b7f30895ff4ee0da1c8a931c8""}","{""family"": ""sensitivity"", ""only_difference"": ""only B changes from 64 to 32"", ""retrain_required"": true, ""source_stage"": ""stage5"", ""test_used_for_selection"": false, ""variant_id"": ""sensitivity_B32""}",02290e3d22516bffdf9025b740c4c955b1021f9255f2a3f795835296b3bd1b3e,False,1000000,all_trace_pages,dataset/processed/finals_v3_official/dedup_pressure/test.csv,sensitivity_B32,outputs/results/finals_v3_official/stage5_sensitivity/raw/sensitivity_B32/dedup_pressure/seed_3136859.json.variant_manifest.json,1045159.0,dedup_pressure,dedup_pressure
