workload,policy,hit_rate,hit_rate_percent,nvm_writes,weighted_access_cost,migrations,avg_decision_time_ms,decision_count,total_accesses,misses,nvm_reads,train_trace,valid_trace,test_trace,jsonl,candidate_count,rank_guard,checkpoint
parsec_canneal,lru,0.97634,97.634,52,126178.0,2350,0.00032521199752041637,2350,100000,2366,2314,dataset/processed/real_workload_suite/1m/parsec_canneal_train.csv,dataset/processed/real_workload_suite/1m/parsec_canneal_valid.csv,dataset/processed/real_workload_suite/1m/parsec_canneal_test.csv,,16,0,
parsec_canneal,random,0.96503,96.503,193,139465.0,3481,0.0011854345477631605,3481,100000,3497,3304,dataset/processed/real_workload_suite/1m/parsec_canneal_train.csv,dataset/processed/real_workload_suite/1m/parsec_canneal_valid.csv,dataset/processed/real_workload_suite/1m/parsec_canneal_test.csv,,16,0,
parsec_canneal,lfu,0.94691,94.691,280,159919.0,5293,0.005987544643279006,5293,100000,5309,5029,dataset/processed/real_workload_suite/1m/parsec_canneal_train.csv,dataset/processed/real_workload_suite/1m/parsec_canneal_valid.csv,dataset/processed/real_workload_suite/1m/parsec_canneal_test.csv,,16,0,
parsec_canneal,clock,0.97625,97.625,60,126325.0,2359,0.0017344472051810137,2359,100000,2375,2315,dataset/processed/real_workload_suite/1m/parsec_canneal_train.csv,dataset/processed/real_workload_suite/1m/parsec_canneal_valid.csv,dataset/processed/real_workload_suite/1m/parsec_canneal_test.csv,,16,0,
parsec_canneal,qmap,0.87035,87.035,301,244261.0,12949,2.3966563659359,12949,100000,12965,12664,dataset/processed/real_workload_suite/1m/parsec_canneal_train.csv,dataset/processed/real_workload_suite/1m/parsec_canneal_valid.csv,dataset/processed/real_workload_suite/1m/parsec_canneal_test.csv,dataset/jsonl/candidate_sensitivity/canneal/c16/parsec_canneal_train.jsonl,16,0,outputs/checkpoints/candidate_sensitivity/canneal/c16/parsec_canneal/qmap_epoch_10.pth
